订单号	会员名称	店铺所在地	消费金额	菜品名称	菜品单价	消费数量（单个菜品）	菜品成本	菜品类别	菜品口味	点餐时间
20160813799	王潘潘	深圳	733	张裕葡萄酒张裕赤霞珠干红	32	1	20.0	红酒类	果味	2016-08-13 11:19:13
20160813799	王潘潘	深圳	733	法国波尔多AOC干红葡萄酒原	159	1	100.0	红酒类	果味	2016-08-13 11:19:19
20160813799	王潘潘	深圳	733	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-13 11:21:37
20160813799	王潘潘	深圳	733	桂圆肉红豆八宝饭	39	1	18.0	米饭类	清淡	2016-08-13 11:22:30
20160813799	王潘潘	深圳	733	紫薯面包卷	20	1	10.0	甜点类	甜	2016-08-13 11:23:08
20160813799	王潘潘	深圳	733	葡萄奶酥(超酥香的饼干)	9	1	3.0	糕点类	香酥	2016-08-13 11:23:17
20160813799	王潘潘	深圳	733	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-13 11:24:39
20160813887	胡怡然	深圳	786	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-13 11:25:34
20160813887	胡怡然	深圳	786	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-13 11:25:46
20160813887	胡怡然	深圳	786	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-13 11:26:26
20160813887	胡怡然	深圳	786	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-13 11:26:30
20160813887	胡怡然	深圳	786	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-13 11:26:30
20160813887	胡怡然	深圳	786	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-13 11:26:57
20160813887	胡怡然	深圳	786	小米南瓜粥	13	1	7.0	粥类	爽口	2016-08-13 11:27:16
20160813887	胡怡然	深圳	786	香菇鸡肉粥	15	1	10.0	粥类	咸鲜	2016-08-13 11:27:41
20160813887	胡怡然	深圳	786	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-13 11:28:16
20160813887	胡怡然	深圳	786	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-13 11:28:54
20160813887	胡怡然	深圳	786	牛尾汤	40	1	20.0	牛肉类	爽口	2016-08-13 11:29:08
20160813887	胡怡然	深圳	786	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-13 11:29:14
20160813887	胡怡然	深圳	786	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-13 11:29:18
20160813887	胡怡然	深圳	786	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-13 11:29:47
20160813887	胡怡然	深圳	786	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-13 11:30:33
20160813818	李达明	深圳	503	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-13 13:25:17
20160813818	李达明	深圳	503	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-13 13:26:01
20160813818	李达明	深圳	503	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-13 13:26:51
20160813818	李达明	深圳	503	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-13 13:27:38
20160813818	李达明	深圳	503	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-13 13:29:04
20160813818	李达明	深圳	503	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-13 13:29:42
20160813818	李达明	深圳	503	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-13 13:36:53
20160813818	李达明	深圳	503	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-13 13:37:25
20160814798	赵宇祺	深圳	127	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-14 11:47:46
20160814798	赵宇祺	深圳	127	小米南瓜粥	13	1	7.0	粥类	爽口	2016-08-14 11:56:06
20160814798	赵宇祺	深圳	127	香菇鸡肉粥	15	1	10.0	粥类	咸鲜	2016-08-14 12:00:01
20160814839	冯晓婷	深圳	383	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-14 12:14:32
20160814839	冯晓婷	深圳	383	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-14 12:15:12
20160814839	冯晓婷	深圳	383	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-14 12:16:33
20160814839	冯晓婷	深圳	383	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-14 12:16:37
20160814839	冯晓婷	深圳	383	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-14 12:17:27
20160814839	冯晓婷	深圳	383	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-14 12:17:45
20160814839	冯晓婷	深圳	383	香烤牛排	55	1	30.0	牛肉类	香辣	2016-08-14 12:20:24
20160814839	冯晓婷	深圳	383	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-14 12:24:05
20160814893	高润宸	深圳	355	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-14 12:35:31
20160814893	高润宸	深圳	355	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-14 12:37:58
20160814893	高润宸	深圳	355	皮蛋瘦肉粥	16	1	9.0	粥类	咸鲜	2016-08-14 12:39:37
20160814893	高润宸	深圳	355	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-14 12:42:13
20160814893	高润宸	深圳	355	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-14 12:43:08
20160814893	高润宸	深圳	355	桂圆肉红豆八宝饭	39	1	18.0	米饭类	清淡	2016-08-14 12:45:54
20160814718	张光熙	深圳	475	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-14 17:02:59
20160814718	张光熙	深圳	475	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-14 17:03:21
20160814718	张光熙	深圳	475	冰糖红豆薏米粥	15	4	9.0	粥类	爽口	2016-08-14 17:03:51
20160814718	张光熙	深圳	475	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-14 17:06:29
20160814718	张光熙	深圳	475	香菇鸡肉粥	15	1	10.0	粥类	咸鲜	2016-08-14 17:08:45
20160814718	张光熙	深圳	475	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-14 17:13:06
20160815715	卓佳凝	深圳	143	啤酒鸭	48	1	25.0	家禽类	香辣	2016-08-15 17:04:53
20160815715	卓佳凝	深圳	143	肉丁茄子	39	1	23.0	果菜类	爽口	2016-08-15 17:06:16
20160815715	卓佳凝	深圳	143	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-15 17:10:58
20160815715	卓佳凝	深圳	143	白饭/小碗	1	2	0.5	米饭类	原味	2016-08-15 17:15:21
20160815715	卓佳凝	深圳	143	蛋挞	8	1	4.0	糕点类	甜	2016-08-15 17:18:39
20160815644	刘凤兰	深圳	309	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-15 20:39:27
20160815644	刘凤兰	深圳	309	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-15 20:42:32
20160815644	刘凤兰	深圳	309	小炒羊腰	36	1	20.0	羊肉类	微辣	2016-08-15 20:42:46
20160815644	刘凤兰	深圳	309	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-15 20:47:15
20160815644	刘凤兰	深圳	309	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-15 20:47:20
20160816553	于靖	深圳	406	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-16 17:20:21
20160816553	于靖	深圳	406	白胡椒胡萝卜羊肉汤	35	1	18.0	羊肉类	爽口	2016-08-16 17:20:42
20160816553	于靖	深圳	406	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-16 17:20:54
20160816553	于靖	深圳	406	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-16 17:20:55
20160816553	于靖	深圳	406	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-16 17:21:18
20160816553	于靖	深圳	406	姜葱炒花蟹	45	1	27.0	蟹类	爽口	2016-08-16 17:21:33
20160816553	于靖	深圳	406	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-16 17:23:40
20160816553	于靖	深圳	406	白饭/小碗	1	6	0.5	米饭类	原味	2016-08-16 17:24:58
20160816758	孙尹萱	深圳	770	姜葱炒花蟹	45	1	27.0	蟹类	爽口	2016-08-16 21:04:04
20160816758	孙尹萱	深圳	770	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-16 21:04:52
20160816758	孙尹萱	深圳	770	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-16 21:05:07
20160816758	孙尹萱	深圳	770	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-16 21:05:34
20160816758	孙尹萱	深圳	770	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-16 21:06:27
20160816758	孙尹萱	深圳	770	路易拉菲红酒干红	158	1	100.0	红酒类	果味	2016-08-16 21:06:38
20160816758	孙尹萱	深圳	770	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-16 21:07:28
20160816758	孙尹萱	深圳	770	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-16 21:07:40
20160816758	孙尹萱	深圳	770	山药养生粥	19	7	10.0	粥类	咸鲜	2016-08-16 21:07:57
20160816758	孙尹萱	深圳	770	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-16 21:08:46
20160816758	孙尹萱	深圳	770	谷稻小庄	38	2	20.0	饮料类	果味	2016-08-16 21:10:49
20160817632	苗雨谷	深圳	140	番茄炖秋葵	35	1	15.0	茎菜类	酸甜	2016-08-17 20:26:39
20160817632	苗雨谷	深圳	140	清炒菊花菜	30	1	9.0	花菜类	蒜香	2016-08-17 20:30:39
20160817632	苗雨谷	深圳	140	爆炒双丝	35	1	15.0	根菜类	微辣	2016-08-17 20:30:43
20160817632	苗雨谷	深圳	140	白饭/小碗	1	3	0.5	米饭类	原味	2016-08-17 20:30:57
20160817632	苗雨谷	深圳	140	南瓜枸杞小饼干	19	1	10.0	甜点类	香酥	2016-08-17 20:32:46
20160817632	苗雨谷	深圳	140	特醇嘉士伯啤酒罐装	6	3	2.0	啤酒类	爽口	2016-08-17 20:33:32
20160817760	沙朗	深圳	482	油焖麻辣虾	65	1	43.0	虾类	麻辣	2016-08-17 21:55:42
20160817760	沙朗	深圳	482	避风塘炒蟹	48	1	29.0	蟹类	微辣	2016-08-17 21:56:29
20160817760	沙朗	深圳	482	清蒸蝶鱼	56	1	30.0	鱼类	爽口	2016-08-17 21:57:31
20160817760	沙朗	深圳	482	啤酒鸭	48	1	25.0	家禽类	香辣	2016-08-17 21:58:13
20160817760	沙朗	深圳	482	干锅田鸡	88	1	40.0	其他肉类	麻辣	2016-08-17 22:02:54
20160817760	沙朗	深圳	482	桂圆枸杞鸽子汤	48	1	32.0	其他肉类	香草味	2016-08-17 22:03:14
20160817760	沙朗	深圳	482	番茄有机花菜	32	1	10.0	花菜类	爽口	2016-08-17 22:08:03
20160817760	沙朗	深圳	482	炝炒大白菜	29	1	15.0	叶菜类	微辣	2016-08-17 22:09:05
20160817760	沙朗	深圳	482	糖醋蕃茄溜青花	33	1	12.0	花菜类	爽口	2016-08-17 22:09:54
20160817760	沙朗	深圳	482	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-17 22:12:09
20160818426	方皓文	深圳	1053	油焖麻辣虾	65	1	43.0	虾类	麻辣	2016-08-18 13:00:37
20160818426	方皓文	深圳	1053	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-18 13:00:45
20160818426	方皓文	深圳	1053	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-18 13:01:14
20160818426	方皓文	深圳	1053	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-18 13:01:24
20160818426	方皓文	深圳	1053	照烧鸡腿	16	1	6.0	家禽类	微辣	2016-08-18 13:02:05
20160818426	方皓文	深圳	1053	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-18 13:02:08
20160818426	方皓文	深圳	1053	白斩鸡	88	1	54.0	家禽类	香酥	2016-08-18 13:02:54
20160818426	方皓文	深圳	1053	五香酱驴肉	52	1	36.0	其他肉类	酱香	2016-08-18 13:04:23
20160818426	方皓文	深圳	1053	53度茅台	128	1	65.0	白酒类	清香	2016-08-18 13:07:03
20160818426	方皓文	深圳	1053	老式面包	19	1	10.0	面包类	甜	2016-08-18 13:09:11
20160818426	方皓文	深圳	1053	白饭/大碗	10	2	5.0	米饭类	原味	2016-08-18 13:10:50
20160818426	方皓文	深圳	1053	西瓜胡萝卜沙拉	26	1	8.0	根菜类	甜	2016-08-18 13:13:47
20160818426	方皓文	深圳	1053	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-18 13:13:47
20160818426	方皓文	深圳	1053	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-18 13:14:38
20160818426	方皓文	深圳	1053	香菇鹌鹑蛋	39	1	17.0	茎菜类	爽口	2016-08-18 13:15:31
20160818426	方皓文	深圳	1053	肉丁茄子	39	1	23.0	果菜类	爽口	2016-08-18 13:15:52
20160818426	方皓文	深圳	1053	农夫山泉NFC果汁100%橙汁	6	2	3.0	饮料类	果味	2016-08-18 13:16:08
20160818426	方皓文	深圳	1053	白胡椒胡萝卜羊肉汤	35	1	18.0	羊肉类	爽口	2016-08-18 13:16:26
20160818426	方皓文	深圳	1053	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-18 13:16:38
20160818426	方皓文	深圳	1053	花蛤蒸蛋	37	1	13.0	贝壳类	葱香	2016-08-18 13:16:51
20160818426	方皓文	深圳	1053	独家薄荷鲜虾牛肉卷	45	1	30.0	牛肉类	咸鲜	2016-08-18 13:17:42
20160818426	方皓文	深圳	1053	香辣爆羊肝	28	1	15.0	羊肉类	香辣	2016-08-18 13:17:58
20160818426	方皓文	深圳	1053	冰糖红豆薏米粥	15	1	9.0	粥类	爽口	2016-08-18 13:18:12
20160818426	方皓文	深圳	1053	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-18 13:19:56
20160818525	刘东方	深圳	223	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-18 19:35:58
20160818525	刘东方	深圳	223	番茄炖牛腩	35	1	20.0	牛肉类	酸辣	2016-08-18 19:36:20
20160818525	刘东方	深圳	223	金玉良缘	30	1	12.0	茎菜类	微辣	2016-08-18 19:37:57
20160818525	刘东方	深圳	223	培根花菜	35	1	15.0	花菜类	爽口	2016-08-18 19:43:12
20160818525	刘东方	深圳	223	糖醋蕃茄溜青花	33	1	12.0	花菜类	爽口	2016-08-18 19:44:26
20160818525	刘东方	深圳	223	北冰洋汽水	5	5	2.0	饮料类	果味	2016-08-18 19:45:32
20160818538	沙琦	深圳	126	葡萄奶酥(超酥香的饼干)	9	1	3.0	糕点类	香酥	2016-08-18 19:57:02
20160818538	沙琦	深圳	126	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-18 19:57:24
20160818538	沙琦	深圳	126	蒜蓉生蚝	49	1	28.0	贝壳类	蒜香	2016-08-18 19:59:52
20160818538	沙琦	深圳	126	北冰洋汽水	5	1	2.0	饮料类	果味	2016-08-18 20:03:10
20160818538	沙琦	深圳	126	农夫山泉NFC果汁100%橙汁	6	1	3.0	饮料类	果味	2016-08-18 20:11:53
20160818538	沙琦	深圳	126	白饭/小碗	1	2	0.5	米饭类	原味	2016-08-18 20:12:29
20160818485	袁泽洋	深圳	379	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-18 20:19:40
20160818485	袁泽洋	深圳	379	焖猪手	58	2	34.0	猪肉类	香酥	2016-08-18 20:20:19
20160818485	袁泽洋	深圳	379	山药养生粥	19	3	10.0	粥类	咸鲜	2016-08-18 20:20:33
20160818485	袁泽洋	深圳	379	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-18 20:23:17
20160818485	袁泽洋	深圳	379	小米南瓜粥	13	3	7.0	粥类	爽口	2016-08-18 20:24:24
20160819586	关庭	深圳	471	爆炒鳝碌	55	1	20.0	其他水产	微辣	2016-08-19 20:29:53
20160819586	关庭	深圳	471	桂圆枸杞鸽子汤	48	1	32.0	其他肉类	香草味	2016-08-19 20:30:15
20160819586	关庭	深圳	471	独家薄荷鲜虾牛肉卷	45	1	30.0	牛肉类	咸鲜	2016-08-19 20:32:42
20160819586	关庭	深圳	471	番茄甘蓝	33	1	10.0	根菜类	蒜香	2016-08-19 20:32:58
20160819586	关庭	深圳	471	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-19 20:33:17
20160819586	关庭	深圳	471	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-19 20:34:02
20160819586	关庭	深圳	471	白饭/大碗	10	2	5.0	米饭类	原味	2016-08-19 20:34:58
20160819586	关庭	深圳	471	白饭/小碗	1	1	0.5	米饭类	原味	2016-08-19 20:36:43
20160819586	关庭	深圳	471	西瓜胡萝卜沙拉	26	1	8.0	根菜类	甜	2016-08-19 20:37:47
20160819586	关庭	深圳	471	番茄有机花菜	32	1	10.0	花菜类	爽口	2016-08-19 20:37:52
20160819586	关庭	深圳	471	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-19 20:38:02
20160819586	关庭	深圳	471	紫薯面包卷	20	1	10.0	甜点类	甜	2016-08-19 20:39:57
20160819586	关庭	深圳	471	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-19 20:40:20
20160819586	关庭	深圳	471	培根紫菜卷	30	1	13.0	海藻类	爽口	2016-08-19 20:41:14
20160819586	关庭	深圳	471	海带结豆腐汤	30	1	12.0	海藻类	清淡	2016-08-19 20:43:10
20160819586	关庭	深圳	471	玉竹南北杏鸭腿汤	35	1	12.0	家禽类	爽口	2016-08-19 20:44:16
20160820832	魏乐	深圳	698	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-20 11:23:58
20160820832	魏乐	深圳	698	姜葱炒花蟹	45	1	27.0	蟹类	爽口	2016-08-20 11:25:37
20160820832	魏乐	深圳	698	培根花菜	35	1	15.0	花菜类	爽口	2016-08-20 11:26:17
20160820832	魏乐	深圳	698	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-20 11:26:29
20160820832	魏乐	深圳	698	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-20 11:26:49
20160820832	魏乐	深圳	698	干锅田鸡	88	1	40.0	其他肉类	麻辣	2016-08-20 11:27:48
20160820832	魏乐	深圳	698	木须豌豆	32	1	19.0	果菜类	爽口	2016-08-20 11:27:52
20160820832	魏乐	深圳	698	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-20 11:28:14
20160820832	魏乐	深圳	698	哈尔滨啤酒罐装	7	1	3.0	啤酒类	爽口	2016-08-20 11:28:21
20160820832	魏乐	深圳	698	葱油凉拌藕片	30	1	10.0	茎菜类	爽口	2016-08-20 11:30:01
20160820832	魏乐	深圳	698	黄花菜炒木耳	35	1	15.0	花菜类	葱香	2016-08-20 11:30:03
20160820832	魏乐	深圳	698	番茄炖牛腩	35	1	20.0	牛肉类	酸辣	2016-08-20 11:31:30
20160820832	魏乐	深圳	698	皮蛋瘦肉粥	16	1	9.0	粥类	咸鲜	2016-08-20 11:31:56
20160820832	魏乐	深圳	698	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-20 11:33:02
20160820832	魏乐	深圳	698	葡萄奶酥(超酥香的饼干)	9	1	3.0	糕点类	香酥	2016-08-20 11:33:08
20160820832	魏乐	深圳	698	爆炒双丝	35	1	15.0	根菜类	微辣	2016-08-20 11:33:32
20160820832	魏乐	深圳	698	红酒土豆烧鸭腿	48	1	20.0	家禽类	微辣	2016-08-20 11:33:52
20160820832	魏乐	深圳	698	桂圆枸杞鸽子汤	48	1	32.0	其他肉类	香草味	2016-08-20 11:34:57
20160820811	王雨婷	深圳	227	香烤牛排	55	1	30.0	牛肉类	香辣	2016-08-20 12:35:11
20160820811	王雨婷	深圳	227	红酒炖羊肉	108	1	69.0	羊肉类	微辣	2016-08-20 12:42:51
20160820811	王雨婷	深圳	227	西瓜胡萝卜沙拉	26	1	8.0	根菜类	甜	2016-08-20 12:47:15
20160820811	王雨婷	深圳	227	山药养生粥	19	2	10.0	粥类	咸鲜	2016-08-20 12:51:39
20160820828	蒲子喧	深圳	593	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-20 12:53:34
20160820828	蒲子喧	深圳	593	清蒸蝶鱼	56	1	30.0	鱼类	爽口	2016-08-20 12:53:38
20160820828	蒲子喧	深圳	593	培根紫菜卷	30	1	13.0	海藻类	爽口	2016-08-20 12:56:50
20160820828	蒲子喧	深圳	593	凉拌海带豆芽紫菜	35	1	15.0	海藻类	爽口	2016-08-20 12:58:49
20160820828	蒲子喧	深圳	593	啤酒鸭	48	1	25.0	家禽类	香辣	2016-08-20 13:02:33
20160820828	蒲子喧	深圳	593	五香酱驴肉	52	1	36.0	其他肉类	酱香	2016-08-20 13:04:12
20160820828	蒲子喧	深圳	593	独家薄荷鲜虾牛肉卷	45	1	30.0	牛肉类	咸鲜	2016-08-20 13:04:32
20160820828	蒲子喧	深圳	593	爆炒双丝	35	1	15.0	根菜类	微辣	2016-08-20 13:05:40
20160820828	蒲子喧	深圳	593	番茄炖牛腩	35	1	20.0	牛肉类	酸辣	2016-08-20 13:05:54
20160820828	蒲子喧	深圳	593	葱油凉拌藕片	30	1	10.0	茎菜类	爽口	2016-08-20 13:05:54
20160820828	蒲子喧	深圳	593	酸辣藕丁	33	1	15.0	茎菜类	酸辣	2016-08-20 13:06:48
20160820828	蒲子喧	深圳	593	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-20 13:07:57
20160820828	蒲子喧	深圳	593	糖醋蕃茄溜青花	33	1	12.0	花菜类	爽口	2016-08-20 13:08:35
20160820828	蒲子喧	深圳	593	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-20 13:08:39
20160820828	蒲子喧	深圳	593	五彩豆	29	1	19.0	果菜类	清淡	2016-08-20 13:08:39
20160820828	蒲子喧	深圳	593	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-20 13:10:18
20160821879	胡歆雨	深圳	955	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-21 11:33:04
20160821879	胡歆雨	深圳	955	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-21 11:33:08
20160821879	胡歆雨	深圳	955	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-21 11:33:41
20160821879	胡歆雨	深圳	955	香菇鸡肉粥	15	1	10.0	粥类	咸鲜	2016-08-21 11:34:06
20160821879	胡歆雨	深圳	955	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-21 11:34:09
20160821879	胡歆雨	深圳	955	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-21 11:34:20
20160821879	胡歆雨	深圳	955	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-21 11:34:54
20160821879	胡歆雨	深圳	955	小米南瓜粥	13	1	7.0	粥类	爽口	2016-08-21 11:35:05
20160821879	胡歆雨	深圳	955	北冰洋汽水	5	1	2.0	饮料类	果味	2016-08-21 11:35:26
20160821879	胡歆雨	深圳	955	露露无糖杏仁露	7	1	3.0	饮料类	果味	2016-08-21 11:35:28
20160821879	胡歆雨	深圳	955	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-21 11:35:50
20160821879	胡歆雨	深圳	955	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-21 11:35:54
20160821879	胡歆雨	深圳	955	葱姜炒蟹	109	1	80.0	蟹类	葱香	2016-08-21 11:36:47
20160821879	胡歆雨	深圳	955	大理石奶油蛋糕	13	1	8.0	甜点类	奶香	2016-08-21 11:37:23
20160821879	胡歆雨	深圳	955	核桃葡萄干土司	19	1	10.0	甜点类	酸甜	2016-08-21 11:38:25
20160821879	胡歆雨	深圳	955	拌土豆丝	25	1	9.0	根菜类	微辣	2016-08-21 11:39:31
20160821879	胡歆雨	深圳	955	52度泸州老窖	159	1	85.0	白酒类	清香	2016-08-21 11:40:07
20160821879	胡歆雨	深圳	955	爆炒双丝	35	1	15.0	根菜类	微辣	2016-08-21 11:40:55
20160821888	唐雅嘉	深圳	297	爆炒双丝	35	1	15.0	根菜类	微辣	2016-08-21 13:43:07
20160821888	唐雅嘉	深圳	297	蒜蓉生蚝	49	1	28.0	贝壳类	蒜香	2016-08-21 13:43:20
20160821888	唐雅嘉	深圳	297	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-21 13:43:49
20160821888	唐雅嘉	深圳	297	番茄甘蓝	33	1	10.0	根菜类	蒜香	2016-08-21 13:44:12
20160821888	唐雅嘉	深圳	297	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-21 13:44:30
20160821888	唐雅嘉	深圳	297	凉拌萝卜丝	20	1	8.0	根菜类	酸	2016-08-21 13:44:44
20160821888	唐雅嘉	深圳	297	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-21 13:46:07
20160821820	高鸿文	深圳	383	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-21 13:46:25
20160821888	唐雅嘉	深圳	297	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-21 13:46:27
20160821820	高鸿文	深圳	383	白胡椒胡萝卜羊肉汤	35	1	18.0	羊肉类	爽口	2016-08-21 13:49:28
20160821820	高鸿文	深圳	383	冬瓜炒苦瓜	29	1	10.0	果菜类	酱香	2016-08-21 13:52:13
20160821820	高鸿文	深圳	383	意文柠檬汁	13	1	8.0	饮料类	柠檬味	2016-08-21 13:52:33
20160821820	高鸿文	深圳	383	大理石奶油蛋糕	13	1	8.0	甜点类	奶香	2016-08-21 13:54:47
20160821820	高鸿文	深圳	383	小米南瓜粥	13	1	7.0	粥类	爽口	2016-08-21 13:55:33
20160821820	高鸿文	深圳	383	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-21 13:57:11
20160821820	高鸿文	深圳	383	葱姜炒蟹	109	1	80.0	蟹类	葱香	2016-08-21 13:57:20
20160821820	高鸿文	深圳	383	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-21 13:59:52
20160821820	高鸿文	深圳	383	爆炒双丝	35	1	15.0	根菜类	微辣	2016-08-21 14:00:58
20160822691	王静	深圳	363	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-22 17:08:55
20160822691	王静	深圳	363	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-22 17:09:06
20160822691	王静	深圳	363	木须豌豆	32	1	19.0	果菜类	爽口	2016-08-22 17:10:34
20160822691	王静	深圳	363	白斩鸡	88	1	54.0	家禽类	香酥	2016-08-22 17:11:47
20160822691	王静	深圳	363	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-22 17:12:09
20160822691	王静	深圳	363	姜葱炒花蟹	45	1	27.0	蟹类	爽口	2016-08-22 17:13:52
20160822691	王静	深圳	363	香辣腐乳炒虾	56	1	33.0	虾类	香辣	2016-08-22 17:14:18
20160822691	王静	深圳	363	紫薯面包卷	20	1	10.0	甜点类	甜	2016-08-22 17:15:24
20160822559	荆丰朵	深圳	562	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-22 17:39:17
20160822559	荆丰朵	深圳	562	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-22 17:39:18
20160822559	荆丰朵	深圳	562	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-22 17:39:40
20160822559	荆丰朵	深圳	562	白饭/小碗	1	6	0.5	米饭类	原味	2016-08-22 17:40:24
20160822559	荆丰朵	深圳	562	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-22 17:41:25
